"l1","l2","train.mse","validate.mse","code"
14,0.5,865.656439007498,967.314147877411,"FTT"
16,0.5,871.779483704652,968.611818557067,"FTT"
18,0.5,877.248752912038,969.751832719682,"FTT"
20,0.5,882.248978581353,970.764327479406,"FTT"
0,0.6,771.651249047425,969.058414758622,"FTT"
2,0.6,795.459457749066,968.576521687876,"FTT"
4,0.6,816.612281354153,968.206352131388,"FTT"
6,0.6,834.619132509189,966.95577067281,"FTT"
8,0.6,847.465299830426,966.976903083794,"FTT"
10,0.6,857.407843065241,967.219701923589,"FTT"
12,0.6,863.784138118702,966.714464431714,"FTT"
14,0.6,870.338550170139,968.093563574283,"FTT"
16,0.6,876.0726497685,969.391313681208,"FTT"
18,0.6,881.191848194081,970.540316402806,"FTT"
20,0.6,885.937353465789,971.660208167589,"FTT"
0,0,426.330259401317,1391.27939894616,"TFT"
2,0,575.079559781328,1085.45630880004,"TFT"
4,0,685.974628252317,1039.60061228021,"TFT"
6,0,753.663509050258,1017.77607520808,"TFT"
8,0,799.772004182444,1005.7802099339,"TFT"
10,0,839.079752684242,1001.22665173409,"TFT"
12,0,870.943953926806,996.488219642873,"TFT"
14,0,894.71134723863,993.545060162997,"TFT"
16,0,904.978269663001,992.647433055528,"TFT"
18,0,913.555297647089,992.574289657707,"TFT"
20,0,919.991065536369,991.784536141136,"TFT"
0,0.1,698.241598821815,998.897820108727,"TFT"
2,0.1,757.235518952533,996.039792492918,"TFT"
4,0.1,804.766126455671,997.454239903957,"TFT"
6,0.1,840.815629638964,995.14242437679,"TFT"
8,0.1,868.114950334997,994.525217996686,"TFT"
10,0.1,890.716858023383,994.296543683573,"TFT"
12,0.1,907.710423792667,995.615115740216,"TFT"
14,0.1,916.956764318897,995.196169086498,"TFT"
16,0.1,923.733631014519,995.460756838001,"TFT"
18,0.1,926.789329942889,996.366234545209,"TFT"
20,0.1,930.235369460519,997.935826002611,"TFT"
0,0.2,766.289492495544,991.867089939836,"TFT"
2,0.2,806.943049818072,996.432542958456,"TFT"
4,0.2,842.321045008085,998.175790846244,"TFT"
6,0.2,869.429232158576,996.597658402815,"TFT"
8,0.2,890.639478736969,997.561298930501,"TFT"
10,0.2,908.753524463523,999.765434902982,"TFT"
12,0.2,920.008698861691,999.123763312004,"TFT"
14,0.2,927.213548573586,999.76004806378,"TFT"
16,0.2,931.080580545355,999.066644096036,"TFT"
18,0.2,934.334976440258,1001.12856176714,"TFT"
20,0.2,937.738507053253,1003.3496885425,"TFT"
0,0.3,803.110697544168,995.229392932946,"TFT"
2,0.3,835.10284950299,998.022154618705,"TFT"
4,0.3,863.956872534339,999.479908982852,"TFT"
6,0.3,886.078598460609,1000.00421986998,"TFT"
8,0.3,904.502084576655,1001.39537156338,"TFT"
10,0.3,918.786393036214,1002.00062210322,"TFT"
12,0.3,927.378567365098,1002.65318314012,"TFT"
14,0.3,933.58884123091,1002.85883039696,"TFT"
16,0.3,935.929788883887,1002.94861984424,"TFT"
18,0.3,939.853313731233,1005.03918559742,"TFT"
20,0.3,943.065947519071,1007.25882423617,"TFT"
0,0.4,827.148593160293,999.268418316674,"TFT"
2,0.4,854.390039036884,999.909811720229,"TFT"
4,0.4,878.692969400962,1001.56218333281,"TFT"
6,0.4,898.037400709143,1003.22822503477,"TFT"
8,0.4,913.942729359589,1004.15024216276,"TFT"
10,0.4,925.266468207187,1004.79572998707,"TFT"
12,0.4,933.127153944556,1005.32258173325,"TFT"
14,0.4,937.416662295915,1005.18365650907,"TFT"
16,0.4,940.29628316963,1006.24829480863,"TFT"
18,0.4,943.940398009573,1008.36519079779,"TFT"
20,0.4,947.186676172095,1010.52793614961,"TFT"
0,0.5,844.877541811668,1000.85613917103,"TFT"
2,0.5,868.687773281356,1002.64397163077,"TFT"
4,0.5,889.708800619094,1003.94669617372,"TFT"
6,0.5,907.313036874145,1005.58067797892,"TFT"
8,0.5,920.82520568817,1006.577631281,"TFT"
10,0.5,930.394744802024,1007.05838647719,"TFT"
12,0.5,937.381438218489,1007.85399121525,"TFT"
14,0.5,940.73937456461,1007.64694028406,"TFT"
16,0.5,943.927089234788,1009.14640968988,"TFT"
18,0.5,947.372324607597,1011.2099280474,"TFT"
20,0.5,950.491292140487,1013.25613823438,"TFT"
0,0.6,858.773083695997,1002.18432755312,"TFT"
2,0.6,879.798007458385,1005.08564598227,"TFT"
4,0.6,898.498736339905,1007.00035800691,"TFT"
6,0.6,914.345621543213,1007.55718567713,"TFT"
8,0.6,926.308796892084,1008.69512965602,"TFT"
10,0.6,934.798408460223,1009.12473871915,"TFT"
12,0.6,940.671502479238,1009.73284760488,"TFT"
14,0.6,943.493793983658,1009.79359631377,"TFT"
16,0.6,947.004380902065,1011.67111746319,"TFT"
18,0.6,950.303606490404,1013.6918259188,"TFT"
20,0.6,953.214797543088,1015.64920072661,"TFT"
0,0,425.485500509465,1394.97182226311,"FFT"
2,0,574.568433689771,1089.23036381062,"FFT"
4,0,685.656840225085,1040.39389830192,"FFT"
6,0,753.527991815606,1019.04626593043,"FFT"
8,0,799.663741143872,1006.97085025881,"FFT"
10,0,838.947590665414,1002.65295742826,"FFT"
12,0,870.897784751076,999.070376364979,"FFT"
14,0,895.259117805955,997.22768517321,"FFT"
16,0,906.151390276639,995.548144176627,"FFT"
18,0,914.520842992054,995.263554007823,"FFT"
20,0,921.238341523779,994.331181610982,"FFT"
0,0.1,699.335650981459,1002.72517659593,"FFT"
2,0.1,758.231389650376,1000.1129192791,"FFT"
4,0.1,805.627695735491,1000.71287401706,"FFT"
6,0.1,841.685063631863,998.376702654476,"FFT"
8,0.1,869.075757695094,997.385181653683,"FFT"
10,0.1,891.84974590034,997.110465540693,"FFT"
12,0.1,908.851452346848,998.685013724047,"FFT"
14,0.1,918.281261576435,998.452822683792,"FFT"
16,0.1,924.972746093111,998.637380674097,"FFT"
18,0.1,928.290535233626,999.43201403768,"FFT"
20,0.1,931.829201378854,1000.85803828302,"FFT"
0,0.2,767.710462560803,995.479984929203,"FFT"
2,0.2,808.237340836677,1000.2532845865,"FFT"
4,0.2,843.614542756123,1001.64634648135,"FFT"
6,0.2,870.615758764525,999.93777487989,"FFT"
8,0.2,891.919846811871,1000.86204614802,"FFT"
10,0.2,910.078535195199,1002.98871929465,"FFT"
12,0.2,921.278627713283,1002.36646015558,"FFT"
14,0.2,928.640497020849,1003.19154834293,"FFT"
16,0.2,932.724454365333,1002.24743164197,"FFT"
18,0.2,936.013266030456,1004.26133049237,"FFT"
20,0.2,939.47467165233,1006.29175281566,"FFT"
0,0.3,804.678388984924,998.74226451147,"FFT"
2,0.3,836.6477161061,1001.52768268837,"FFT"
4,0.3,865.448283050335,1003.02061365314,"FFT"
6,0.3,887.518592474703,1003.29159835075,"FFT"
8,0.3,905.987122471119,1004.72514905087,"FFT"
10,0.3,920.247572989961,1005.28852166157,"FFT"
12,0.3,928.965507552649,1005.94383163185,"FFT"
14,0.3,935.272122507049,1006.06425441639,"FFT"
16,0.3,937.64801978789,1006.00647358358,"FFT"
18,0.3,941.456460724759,1008.0141852083,"FFT"
20,0.3,944.749361065839,1010.13839791896,"FFT"
0,0.4,828.828536102765,1002.68957138638,"FFT"
2,0.4,856.017853416975,1003.34270942783,"FFT"
4,0.4,880.297496621281,1004.9458231155,"FFT"
6,0.4,899.608374579179,1006.41425616002,"FFT"
8,0.4,915.530919000738,1007.4086431009,"FFT"
10,0.4,926.851090293385,1007.9414609185,"FFT"
12,0.4,934.777460319198,1008.468321339,"FFT"
14,0.4,939.130012128181,1008.32212244766,"FFT"
16,0.4,942.008223564176,1009.27366890566,"FFT"
18,0.4,945.659606168706,1011.27591197613,"FFT"
20,0.4,948.872099191941,1013.29489263176,"FFT"
0,0.5,846.62126444487,1004.20333257367,"FFT"
2,0.5,870.361694367724,1005.9066498833,"FFT"
4,0.5,891.370255038728,1007.22637655615,"FFT"
6,0.5,908.980463862191,1008.68042747227,"FFT"
8,0.5,922.481156684656,1009.70015220924,"FFT"
10,0.5,931.999241752951,1010.09265387924,"FFT"
12,0.5,939.046050692461,1010.84505742197,"FFT"
14,0.5,942.485831718986,1010.62652402848,"FFT"
16,0.5,945.684502176765,1012.04798641702,"FFT"
18,0.5,949.086924087433,1014.00499515784,"FFT"
20,0.5,952.0849484701,1015.90451637946,"FFT"
0,0.6,860.523342531086,1005.43878905155,"FFT"
2,0.6,881.470619730566,1008.2891743857,"FFT"
4,0.6,900.209819292643,1010.10802374429,"FFT"
6,0.6,916.033325583509,1010.65728887974,"FFT"
8,0.6,927.994157572403,1011.66689664163,"FFT"
10,0.6,936.425672726108,1012.07425596398,"FFT"
12,0.6,942.342637372796,1012.6320251609,"FFT"
14,0.6,945.205575300847,1012.64066592242,"FFT"
16,0.6,948.674508794639,1014.41021145271,"FFT"
18,0.6,952.003363361617,1016.35770949135,"FFT"
20,0.6,954.842639589634,1018.17692232612,"FFT"
0,0,785.949084840757,1048.43587835811,"TTF"
2,0,790.275703263873,1020.56600378375,"TTF"
4,0,798.671383181165,1002.84204885363,"TTF"
6,0,808.016705877584,991.242203600224,"TTF"
8,0,817.82757529731,984.947871044675,"TTF"
10,0,826.962706702254,981.833443559748,"TTF"
12,0,836.075675441558,980.229037039041,"TTF"
14,0,843.951856351164,978.593319733347,"TTF"
16,0,851.472328218415,978.245752879548,"TTF"
18,0,857.452156949402,976.740439510198,"TTF"
20,0,862.863914699764,975.687758083378,"TTF"
0,0.1,807.077260007907,1002.9875306555,"TTF"
2,0.1,813.344351802908,993.75049148725,"TTF"
4,0.1,820.489061971365,986.911051514358,"TTF"
6,0.1,827.772609616817,982.027219548791,"TTF"
8,0.1,834.90960975687,978.304557081686,"TTF"
10,0.1,841.712693499617,976.347553658393,"TTF"
12,0.1,848.08756471784,975.75039535357,"TTF"
14,0.1,853.956857076336,975.153383973936,"TTF"
16,0.1,859.715295356004,974.276221816568,"TTF"
18,0.1,864.718244199984,973.478676279874,"TTF"
20,0.1,869.425860607963,972.919545277133,"TTF"
0,0.2,820.252697671492,988.724736916821,"TTF"
2,0.2,826.126027919447,983.834089321228,"TTF"
4,0.2,832.249467414564,979.663932981906,"TTF"
6,0.2,838.428084766522,976.478701053137,"TTF"
8,0.2,844.541255986411,974.208602559315,"TTF"
10,0.2,850.34971181646,973.100142175481,"TTF"
12,0.2,855.756994270504,972.829881842376,"TTF"
14,0.2,861.091374229491,972.579948568361,"TTF"
16,0.2,865.982259404573,972.172869324979,"TTF"
18,0.2,870.512667947866,971.965567759312,"TTF"
20,0.2,874.78608567674,971.98036244355,"TTF"
0,0.3,830.367546391563,981.735220839493,"TTF"
2,0.3,835.692876247812,978.461196533861,"TTF"
4,0.3,841.19157086188,975.739879703376,"TTF"
6,0.3,846.66706122713,973.752668755139,"TTF"
8,0.3,852.060535746609,972.186720208088,"TTF"
10,0.3,857.183167586915,971.539552110744,"TTF"
12,0.3,862.102302191065,971.438671384627,"TTF"
14,0.3,866.813913021624,971.331433121507,"TTF"
16,0.3,871.239480658692,971.202796247283,"TTF"
18,0.3,875.450588166837,971.352734697976,"TTF"
20,0.3,879.364269005959,971.613533114036,"TTF"
0,0.4,838.573882076994,977.838993424136,"TTF"
2,0.4,843.400390336258,975.473901511564,"TTF"
4,0.4,848.410354206306,973.628412578852,"TTF"
6,0.4,853.471137389036,972.498678799238,"TTF"
8,0.4,858.323967124991,971.368736612295,"TTF"
10,0.4,862.983425305564,971.153502784931,"TTF"
12,0.4,867.476305538312,970.955169553495,"TTF"
14,0.4,871.651180218008,970.870182038905,"TTF"
16,0.4,875.738627590795,971.042305477771,"TTF"
18,0.4,879.685574129662,971.320146498886,"TTF"
20,0.4,883.380880253061,971.754920454087,"TTF"
0,0.5,845.451955399281,975.555276357961,"TTF"
2,0.5,849.95607671721,973.829231788563,"TTF"
4,0.5,854.594907619972,972.691531994358,"TTF"
6,0.5,859.228497500975,971.831839813105,"TTF"
8,0.5,863.706973376795,971.354456755603,"TTF"
10,0.5,867.985144752976,971.150618954303,"TTF"
12,0.5,872.065844025988,971.125006567794,"TTF"
14,0.5,875.932988879035,971.154062167909,"TTF"
16,0.5,879.745457684491,971.510078919961,"TTF"
18,0.5,883.427324134678,971.772307285774,"TTF"
20,0.5,886.961468534378,972.295995052414,"TTF"
0,0.6,851.366593051359,974.274556340245,"TTF"
2,0.6,855.595607007688,972.934665270049,"TTF"
4,0.6,859.932568571041,972.277506953151,"TTF"
6,0.6,864.222565666594,971.664908499343,"TTF"
8,0.6,868.408863676544,971.562764281086,"TTF"
10,0.6,872.323725626531,971.498593043546,"TTF"
12,0.6,876.127237037684,971.476125033895,"TTF"
14,0.6,879.725053129339,971.644340229204,"TTF"
16,0.6,883.344969413285,972.067325224243,"TTF"
18,0.6,886.843039497844,972.476838860745,"TTF"
20,0.6,890.206522004648,973.009776411946,"TTF"
0,0,786.007877851264,1047.93497314208,"FTF"
2,0,790.298813139137,1020.06194543418,"FTF"
4,0,798.675331497158,1002.80957438526,"FTF"
6,0,808.059081973092,991.295188490029,"FTF"
8,0,817.780554488585,985.107738071915,"FTF"
10,0,826.918739519184,981.875423766541,"FTF"
12,0,836.04938739987,980.267631861097,"FTF"
14,0,843.890216486691,978.605591529366,"FTF"
16,0,851.496454375367,978.221047128607,"FTF"
18,0,857.407447768423,976.826008818379,"FTF"
20,0,862.890671140546,975.658950979495,"FTF"
0,0.1,807.053983583539,1002.66466531205,"FTF"
2,0.1,813.345053919624,993.799797867351,"FTF"
4,0.1,820.468576697237,987.127241719964,"FTF"
6,0.1,827.782235437756,982.198969207527,"FTF"
8,0.1,834.960301660216,978.500885766087,"FTF"
10,0.1,841.726454499769,976.430217785809,"FTF"
12,0.1,848.087348053399,975.833168451011,"FTF"
14,0.1,853.961310334982,975.225500141507,"FTF"
16,0.1,859.743029540349,974.210317567633,"FTF"
18,0.1,864.673729730709,973.595051780893,"FTF"
20,0.1,869.391200339969,973.016233485955,"FTF"
0,0.2,820.211039598795,988.425842916786,"FTF"
2,0.2,826.093813906613,983.656541434484,"FTF"
4,0.2,832.248294277811,979.612789705932,"FTF"
6,0.2,838.468386576684,976.582426143999,"FTF"
8,0.2,844.559702534685,974.240299043129,"FTF"
10,0.2,850.361320040688,973.135894935026,"FTF"
12,0.2,855.760938399155,972.865783217222,"FTF"
14,0.2,861.085298121505,972.635663967521,"FTF"
16,0.2,865.963468190718,972.238733526434,"FTF"
18,0.2,870.488142851759,972.043515374154,"FTF"
20,0.2,874.767998741079,972.058561373387,"FTF"
0,0.3,830.332749462166,981.499415680886,"FTF"
2,0.3,835.688503543419,978.361995048162,"FTF"
4,0.3,841.190514325136,975.667373849839,"FTF"
6,0.3,846.698420285393,973.86884721488,"FTF"
8,0.3,852.078656793046,972.189398004565,"FTF"
10,0.3,857.194183263112,971.571588212872,"FTF"
12,0.3,862.11113168085,971.370162872678,"FTF"
14,0.3,866.82126282325,971.262748117732,"FTF"
16,0.3,871.229021760348,971.302427342428,"FTF"
18,0.3,875.437669245339,971.425053355568,"FTF"
20,0.3,879.369180995878,971.596876691066,"FTF"
0,0.4,838.555540160634,977.736437769058,"FTF"
2,0.4,843.389863038209,975.333493021189,"FTF"
4,0.4,848.409829549337,973.564571316983,"FTF"
6,0.4,853.471473168545,972.490276466663,"FTF"
8,0.4,858.332753380241,971.375894707896,"FTF"
10,0.4,862.983737559824,971.175130810675,"FTF"
12,0.4,867.476464605199,970.872787379365,"FTF"
14,0.4,871.654193426334,970.924839985159,"FTF"
16,0.4,875.745630307484,971.107071645293,"FTF"
18,0.4,879.68324559341,971.371438485293,"FTF"
20,0.4,883.382603233424,971.759771577501,"FTF"
0,0.5,845.448692930964,975.525499598837,"FTF"
2,0.5,849.954615691199,973.825201374619,"FTF"
4,0.5,854.587456241488,972.645924663205,"FTF"
6,0.5,859.231552430131,971.920720322036,"FTF"
8,0.5,863.706582977155,971.363931283679,"FTF"
10,0.5,867.981704321955,971.175924407877,"FTF"
12,0.5,872.062433507511,971.044584063385,"FTF"
14,0.5,875.933773758176,971.205198100376,"FTF"
16,0.5,879.753484061485,971.581617908075,"FTF"
18,0.5,883.428350873876,971.805318096495,"FTF"
20,0.5,886.965574827978,972.296269268748,"FTF"
0,0.6,851.35405451982,974.213951083523,"FTF"
2,0.6,855.601038872354,972.972178041797,"FTF"
4,0.6,859.929525493232,972.257176993648,"FTF"
6,0.6,864.224082097235,971.668658825042,"FTF"
8,0.6,868.408783708469,971.520312491045,"FTF"
10,0.6,872.318630615721,971.539068044088,"FTF"
12,0.6,876.122271735787,971.523761114941,"FTF"
14,0.6,879.744115201319,971.69552883547,"FTF"
16,0.6,883.361724739892,972.128636380096,"FTF"
18,0.6,886.843198912356,972.51062921197,"FTF"
20,0.6,890.200460581314,972.993727517585,"FTF"
0,0,929.560139913271,981.266429254047,"TFF"
2,0,930.671292046588,978.882518397694,"TFF"
4,0,931.654969972664,979.150630712308,"TFF"
6,0,932.22471550918,980.599920535113,"TFF"
8,0,933.029083869004,982.201235575771,"TFF"
10,0,934.044874035485,984.055282011293,"TFF"
12,0,935.230395002235,985.764291547377,"TFF"
14,0,936.104128092623,986.732574015918,"TFF"
16,0,937.11335877413,987.743317340807,"TFF"
18,0,938.214633446797,988.866292291447,"TFF"
20,0,939.375718696357,990.115003240105,"TFF"
0,0.1,939.936322941581,993.854711913996,"TFF"
2,0.1,940.921413253776,994.795021063535,"TFF"
4,0.1,941.901022733295,995.987901738226,"TFF"
6,0.1,942.897022814653,997.283087518902,"TFF"
8,0.1,943.962743532333,998.599759433704,"TFF"
10,0.1,945.0835383819,999.995243408368,"TFF"
12,0.1,946.175280282294,1001.10624987042,"TFF"
14,0.1,947.326772916695,1002.25197303263,"TFF"
16,0.1,948.374642799275,1003.21700342407,"TFF"
18,0.1,949.397640952781,1004.25758551592,"TFF"
20,0.1,950.447462894361,1005.33148596368,"TFF"
0,0.2,947.931694166808,1003.32043930243,"TFF"
2,0.2,948.830088451034,1004.22579694582,"TFF"
4,0.2,949.722608193942,1005.21893181468,"TFF"
6,0.2,950.621398687899,1006.27255621375,"TFF"
8,0.2,951.552795805132,1007.35298437334,"TFF"
10,0.2,952.516800727865,1008.46012229718,"TFF"
12,0.2,953.454848702272,1009.37620973855,"TFF"
14,0.2,954.423582029378,1010.30948133557,"TFF"
16,0.2,955.343748206062,1011.16359557579,"TFF"
18,0.2,956.203190079601,1012.03980658701,"TFF"
20,0.2,957.079305940815,1012.93142091121,"TFF"
0,0.3,953.386830121979,1009.36140410156,"TFF"
2,0.3,954.186243139264,1010.21556306504,"TFF"
4,0.3,954.983694981428,1011.06109341412,"TFF"
6,0.3,955.780314528619,1011.95560577076,"TFF"
8,0.3,956.597839798128,1012.8675501109,"TFF"
10,0.3,957.43654465725,1013.79695906797,"TFF"
12,0.3,958.257706352593,1014.6018047812,"TFF"
14,0.3,959.08818945756,1015.40067238874,"TFF"
16,0.3,959.889387772049,1016.14258247584,"TFF"
18,0.3,960.641350068597,1016.90807837132,"TFF"
20,0.3,961.396818167777,1017.67768557403,"TFF"
0,0.4,957.39237041531,1013.68861611877,"TFF"
2,0.4,958.112628872581,1014.48349804557,"TFF"
4,0.4,958.833281289558,1015.22908268721,"TFF"
6,0.4,959.549173654999,1016.01500691303,"TFF"
8,0.4,960.282211719985,1016.8079277908,"TFF"
10,0.4,961.026921851063,1017.61976921693,"TFF"
12,0.4,961.758839848148,1018.35198865382,"TFF"
14,0.4,962.494252041171,1019.05518662625,"TFF"
16,0.4,963.210231485365,1019.72148305593,"TFF"
18,0.4,963.878228902365,1020.40353569265,"TFF"
20,0.4,964.547618418402,1021.0870495067,"TFF"
0,0.5,960.520769809229,1017.02801908513,"TFF"
2,0.5,961.17923903216,1017.77177498411,"TFF"
4,0.5,961.841818609837,1018.44110034678,"TFF"
6,0.5,962.493244759682,1019.14813438236,"TFF"
8,0.5,963.156158209162,1019.86480934904,"TFF"
10,0.5,963.830521865088,1020.59113610366,"TFF"
12,0.5,964.496061744039,1021.26081097619,"TFF"
14,0.5,965.160465346039,1021.89588277347,"TFF"
16,0.5,965.810529401837,1022.50320964028,"TFF"
18,0.5,966.415332021729,1023.12236489514,"TFF"
20,0.5,967.020406529976,1023.74166152437,"TFF"
0,0.6,963.073440905529,1019.73717216997,"TFF"
2,0.6,963.68348022385,1020.41920784951,"TFF"
4,0.6,964.293569956738,1021.05312402896,"TFF"
6,0.6,964.895110142279,1021.6984009224,"TFF"
8,0.6,965.504825799258,1022.35192940779,"TFF"
10,0.6,966.123649215795,1023.01320529931,"TFF"
12,0.6,966.736504357793,1023.63361143934,"TFF"
14,0.6,967.345176755354,1024.21605778724,"TFF"
16,0.6,967.942658584806,1024.77629402171,"TFF"
18,0.6,968.497868575055,1025.34564300623,"TFF"
20,0.6,969.052651048887,1025.91465647928,"TFF"
0,0,931.074996416076,985.437241509718,"FFF"
2,0,932.099567518698,983.098721605467,"FFF"
4,0,933.199985294763,983.209307863286,"FFF"
6,0,933.766415047026,984.536173450834,"FFF"
8,0,934.567268424951,986.00280096751,"FFF"
10,0,935.57477483942,987.744923663723,"FFF"
12,0,936.786404635182,989.617745404636,"FFF"
14,0,937.951188719857,990.813754366394,"FFF"
16,0,938.925841657716,991.604296301504,"FFF"
18,0,939.980331918808,992.529541972225,"FFF"
20,0,941.147326883242,993.524704602763,"FFF"
0,0.1,941.51707970646,997.707832317436,"FFF"
2,0.1,942.528778649032,998.684894550088,"FFF"
4,0.1,943.529147086621,999.773879654949,"FFF"
6,0.1,944.522009185653,1000.97431286547,"FFF"
8,0.1,945.575204094564,1002.22404335067,"FFF"
10,0.1,946.688295011665,1003.52360111597,"FFF"
12,0.1,947.804863755673,1004.59953782103,"FFF"
14,0.1,948.937756987423,1005.64300942299,"FFF"
16,0.1,950.071412439989,1006.65241850118,"FFF"
18,0.1,951.086339121533,1007.50235826495,"FFF"
20,0.1,952.073847974777,1008.40646070083,"FFF"
0,0.2,949.573791513829,1006.91615614944,"FFF"
2,0.2,950.487165403665,1007.83510343469,"FFF"
4,0.2,951.388063020318,1008.73516727725,"FFF"
6,0.2,952.276411712737,1009.70261786671,"FFF"
8,0.2,953.194661963264,1010.69519420243,"FFF"
10,0.2,954.142767580788,1011.7128151803,"FFF"
12,0.2,955.076793252097,1012.60375410727,"FFF"
14,0.2,956.021079525829,1013.44021239252,"FFF"
16,0.2,956.98602088943,1014.28922143298,"FFF"
18,0.2,957.829441062278,1014.99495724616,"FFF"
20,0.2,958.649085192731,1015.74695669977,"FFF"
0,0.3,955.060127882771,1012.74339181436,"FFF"
2,0.3,955.862326363589,1013.60747833312,"FFF"
4,0.3,956.658555746888,1014.36631533326,"FFF"
6,0.3,957.438881962794,1015.17963452184,"FFF"
8,0.3,958.237766775056,1016.00884905569,"FFF"
10,0.3,959.055343057412,1016.85392552853,"FFF"
12,0.3,959.863219966325,1017.61766660447,"FFF"
14,0.3,960.680698544742,1018.32519991386,"FFF"
16,0.3,961.498227091751,1019.04479905826,"FFF"
18,0.3,962.218463656772,1019.66537838683,"FFF"
20,0.3,962.91967743118,1020.31218060933,"FFF"
0,0.4,959.075131680883,1016.89702006546,"FFF"
2,0.4,959.789787189237,1017.66207263375,"FFF"
4,0.4,960.503984797687,1018.35473117627,"FFF"
6,0.4,961.199503181937,1019.06329666246,"FFF"
8,0.4,961.907691315006,1019.78315279753,"FFF"
10,0.4,962.641463897497,1020.50775304671,"FFF"
12,0.4,963.355717499632,1021.19475578517,"FFF"
14,0.4,964.059842519823,1021.81334769469,"FFF"
16,0.4,964.775691979028,1022.44087901702,"FFF"
18,0.4,965.412355782047,1022.99699973087,"FFF"
20,0.4,966.029409645269,1023.56964262624,"FFF"
0,0.5,962.200493291271,1020.08431227712,"FFF"
2,0.5,962.84754133235,1020.77059809702,"FFF"
4,0.5,963.508844435965,1021.41116394698,"FFF"
6,0.5,964.138121951399,1022.04440505216,"FFF"
8,0.5,964.775071561508,1022.68615884583,"FFF"
10,0.5,965.421569831372,1023.33622828624,"FFF"
12,0.5,966.064974094316,1023.95611752676,"FFF"
14,0.5,966.696021928889,1024.51035891103,"FFF"
16,0.5,967.336070184012,1025.07157292399,"FFF"
18,0.5,967.908809660032,1025.57687755877,"FFF"
20,0.5,968.463024219254,1026.09422110418,"FFF"
0,0.6,964.74127567965,1022.65810289018,"FFF"
2,0.6,965.334354201779,1023.28357071538,"FFF"
4,0.6,965.938178098285,1023.88656623803,"FFF"
6,0.6,966.516725617012,1024.46148025171,"FFF"
8,0.6,967.098223137161,1025.04287059609,"FFF"
10,0.6,967.687154811501,1025.63080559429,"FFF"
12,0.6,968.274758140083,1026.19905986111,"FFF"
14,0.6,968.848695571225,1026.70407696043,"FFF"
16,0.6,969.429808946455,1027.21475065549,"FFF"
18,0.6,969.952066167929,1027.67912734015,"FFF"
20,0.6,970.457264255475,1028.15324174976,"FFF"
0,0,355.170953857118,1451.60481693362,"TTT"
2,0,522.366392842005,1127.60659881292,"TTT"
4,0,629.207108900974,1068.59297814671,"TTT"
6,0,699.223456230518,1059.34096133156,"TTT"
8,0,752.739820207203,1059.86079910047,"TTT"
10,0,793.882722078835,1053.02806418783,"TTT"
12,0,818.248476082536,1056.1022990045,"TTT"
14,0,836.927907603759,1061.25274096091,"TTT"
16,0,850.935310258945,1062.82556849978,"TTT"
18,0,858.137024038018,1061.37003936768,"TTT"
20,0,865.972843300564,1058.6206148363,"TTT"
0,0.1,624.117065238464,1053.56387763087,"TTT"
2,0.1,687.160697577824,1042.69443196135,"TTT"
4,0.1,738.526611728525,1044.19114466517,"TTT"
6,0.1,777.562636639244,1043.50001666981,"TTT"
8,0.1,806.576334959161,1048.10708531171,"TTT"
10,0.1,828.000624458811,1051.0222475068,"TTT"
12,0.1,842.580406023019,1053.08800690872,"TTT"
14,0.1,852.991481543001,1055.70965523891,"TTT"
16,0.1,861.393531936822,1056.49929585627,"TTT"
18,0.1,868.167094707903,1055.11081686217,"TTT"
20,0.1,873.998609678933,1054.40609942787,"TTT"
0,0.2,691.443168994616,1043.31582920911,"TTT"
2,0.2,736.554036230226,1040.69338735382,"TTT"
4,0.2,773.998468861359,1043.5557219217,"TTT"
6,0.2,803.057917738439,1043.92001789272,"TTT"
8,0.2,825.482238735538,1047.07272756074,"TTT"
10,0.2,841.496798631247,1049.11508597731,"TTT"
12,0.2,852.699443124505,1051.50646601267,"TTT"
14,0.2,860.296004842617,1052.5343799504,"TTT"
16,0.2,868.159930022264,1053.18409808959,"TTT"
18,0.2,874.17225166014,1053.63982493525,"TTT"
20,0.2,879.282231837728,1053.8776397206,"TTT"
0,0.3,729.40488430646,1041.69049820774,"TTT"
2,0.3,764.73095315394,1041.60959425304,"TTT"
4,0.3,795.2558134084,1042.24042606644,"TTT"
6,0.3,819.401114914892,1044.61010290837,"TTT"
8,0.3,837.394196846344,1046.39214165629,"TTT"
10,0.3,850.393880137669,1049.16302718473,"TTT"
12,0.3,859.458118936595,1050.69897061754,"TTT"
14,0.3,866.542158142031,1051.4806474798,"TTT"
16,0.3,873.683046586603,1052.50507150547,"TTT"
18,0.3,879.090553023559,1053.54002035246,"TTT"
20,0.3,883.807559190034,1054.3280583386,"TTT"
0,0.4,754.498779563639,1041.37284632439,"TTT"
2,0.4,784.451711450615,1042.0117167885,"TTT"
4,0.4,810.374955599459,1043.89408729188,"TTT"
6,0.4,831.099719678486,1044.90951503802,"TTT"
8,0.4,846.550239969015,1046.75602085275,"TTT"
10,0.4,857.25439178197,1049.09975317774,"TTT"
12,0.4,864.776639499133,1050.40508140042,"TTT"
14,0.4,871.742714859587,1051.13429702289,"TTT"
16,0.4,878.338514239026,1052.71582755911,"TTT"
18,0.4,883.369000280724,1053.90923528819,"TTT"
20,0.4,887.847262173416,1054.84256880714,"TTT"
